date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-11-07,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-07T00:00:05Z,2014-11-07T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-08,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-08T00:00:05Z,2014-11-08T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-09,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-09T00:00:05Z,2014-11-09T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-10,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-10T00:00:05Z,2014-11-10T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-11,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-11T00:00:05Z,2014-11-11T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-12,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-12T00:00:05Z,2014-11-12T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-13,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-13T00:00:05Z,2014-11-13T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-14,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-14T00:00:05Z,2014-11-14T18:36:05Z,4465,4465,0,14.999925,15.0,15.0,0.0,0,0,0,0,-0.0,0.0,0.0,-1.168398e-12,5.178944e-13,1.940255e-12,False,0.0,False
2014-11-15,RS01SLBS-MJ01A-06-PRESTA101,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
2014-11-16,RS01SLBS-MJ01A-06-PRESTA101,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
2014-11-17,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-17T18:11:05Z,2014-11-17T23:59:50Z,1396,1396,0,14.999925,15.0,15.0,0.0,0,0,0,0,0.0,0.0,0.0,6.316959e-14,1.160992e-13,2.425319e-13,False,0.0,False
2014-11-18,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-18T00:00:05Z,2014-11-18T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-19,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-19T00:00:05Z,2014-11-19T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-20,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-20T00:00:05Z,2014-11-20T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-21,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-21T00:00:05Z,2014-11-21T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-22,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-22T00:00:05Z,2014-11-22T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-23,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-23T00:00:05Z,2014-11-23T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-24,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-24T00:00:05Z,2014-11-24T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-25,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-25T00:00:05Z,2014-11-25T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-26,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-26T00:00:05Z,2014-11-26T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-27,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-27T00:00:05Z,2014-11-27T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-28,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-28T00:00:05Z,2014-11-28T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-29,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-29T00:00:05Z,2014-11-29T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-30,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-30T00:00:05Z,2014-11-30T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-12-01,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-12-01T00:00:05Z,2014-12-01T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-12-02,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-12-02T00:00:05Z,2014-12-02T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
