date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-10-02,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-02T00:00:09Z,2014-10-02T23:59:54Z,5760,5760,0,14.999925,15.000710964,14.999993628,0.001583773,0,0,0,0,0.0,2.806884,16.027796,1.170429e-12,0.0001871257,0.00106852,False,0.001328,False
2014-10-03,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-03T00:00:09Z,2014-10-03T23:59:54Z,5760,5760,0,14.999925,15.000708103,14.999993403,-0.000766982,0,0,0,0,0.0,2.785765,19.314635,1.260244e-12,0.0001857177,0.001287643,False,0.001366,False
2014-10-04,RS03AXBS-MJ03A-06-PRESTA301,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
2014-10-05,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-05T00:00:09Z,2014-10-05T23:59:54Z,5760,5760,0,14.999925,15.000663757,14.999993642,0.000966591,0,0,0,0,-0.0,2.771417,16.225373,-1.657067e-13,0.0001847612,0.001081692,False,0.001346,False
2014-10-06,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-06T00:00:09Z,2014-10-06T23:59:54Z,5760,5760,0,14.999925,15.000650883,14.999993267,0.002965662,0,0,0,0,0.0,2.794037,17.756295,8.423096e-13,0.0001862692,0.001183754,False,0.001327,False
2014-10-07,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-07T00:00:09Z,2014-10-07T23:59:54Z,5760,5760,0,14.999925,15.000632763,14.999993685,0.00109509,0,0,0,0,0.0,2.827725,21.150312,3.308175e-12,0.0001885151,0.001410021,False,0.001574,False
2014-10-08,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-08T00:00:09Z,2014-10-08T23:59:54Z,5760,5760,0,14.999925,15.000629902,14.999994138,0.000779867,0,0,0,0,0.0,2.809072,15.959155,3.317293e-12,0.0001872715,0.001063944,False,0.001349,False
2014-10-09,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-09T00:00:09Z,2014-10-09T23:59:54Z,5760,5760,0,14.999925,15.000628948,14.999993868,-5.1118e-05,0,0,0,0,0.0,2.81425,17.412815,2.61426e-12,0.0001876167,0.001160855,False,0.001351,False
2014-10-10,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-10T00:00:09Z,2014-10-10T23:59:54Z,5760,5760,0,14.999925,15.000617027,14.999993722,0.000614171,0,0,0,0,0.0,2.769404,19.166884,1.867532e-12,0.000184627,0.001277793,False,0.001524,False
2014-10-11,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-11T00:00:09Z,2014-10-11T23:59:54Z,5760,5760,0,14.999925,15.000647545,14.999993804,-0.000790086,0,0,0,0,0.0,2.809634,16.251409,1.959728e-12,0.000187309,0.001083428,False,0.00135,False
